Age;Sexe;NationaliteCod;Club_Cod;Club_Nom;Dept_Cod;Dept_Nom;Region_Code;Region_Nom;Saison;Categorie;SousCategorie;Discipline
="8";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="7";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="5";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="4";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="21";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Elite";="";="BMX Race"
="5";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="15";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="BMX Race"
="3";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="6";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="7";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="7";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="6";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="7";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="11";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="6";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="8";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="13";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="8";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="8";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="15";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="BMX Race"
="50";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Encadrement";="Medical";="BMX Race"
="4";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="43";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Arbitre ecole vélo - BMX";="";="BMX Race"
="10";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
